125	NM_005337	chr12	+	54891535	54942027	54891573	54936469	31	54891535,54893138,54894316,54901636,54902172,54903452,54903631,54905586,54905732,54910022,54910679,54911316,54911589,54912434,54912697,54912970,54914477,54914902,54917177,54917608,54920311,54922030,54925043,54925274,54925526,54925953,54928887,54929912,54930727,54932667,54936358,	54891675,54893249,54894409,54901693,54902315,54903543,54903769,54905635,54905889,54910079,54910776,54911426,54911722,54912516,54912756,54913116,54914610,54915022,54917323,54917740,54920530,54922161,54925141,54925368,54925609,54926034,54928981,54930029,54930837,54932757,54942027,	0	NCKAP1L	cmpl	cmpl	0,0,0,0,0,2,0,0,1,2,2,0,2,0,1,0,2,0,0,2,2,2,1,0,1,0,0,1,1,0,0,
1381	NM_031302	chr12	-	104382760	104457955	104383185	104413426	12	104382760,104387169,104388112,104390512,104391228,104393174,104396912,104408790,104413407,104415134,104443672,104457726,	104383355,104387282,104388279,104390625,104391313,104393292,104397084,104408883,104413454,104415269,104444066,104457955,	0	GLT8D2	cmpl	cmpl	1,2,0,1,0,2,1,1,0,-1,-1,-1,
641	NM_001351130	chr12	+	7342440	7364079	7342973	7362819	15	7342440,7342957,7343483,7343821,7344164,7351606,7354346,7355207,7356027,7360254,7360605,7361052,7361600,7362278,7362617,	7342812,7343120,7343519,7343954,7344296,7351709,7354437,7355300,7356147,7360398,7360676,7361265,7361766,7362436,7364079,	0	PEX5	cmpl	cmpl	-1,0,0,0,1,1,2,0,0,0,0,2,2,0,2,
641	NM_001351128	chr12	+	7342281	7364079	7342973	7362819	15	7342281,7342884,7343483,7343821,7344164,7351606,7354346,7355207,7356027,7360254,7360605,7361052,7361600,7362278,7362617,	7342346,7343120,7343519,7343954,7344296,7351709,7354437,7355300,7356147,7360398,7360676,7361265,7361766,7362436,7364079,	0	PEX5	cmpl	cmpl	-1,0,0,0,1,1,2,0,0,0,0,2,2,0,2,
641	NM_001351127	chr12	+	7342281	7364079	7342973	7362819	16	7342281,7342617,7342957,7343483,7343821,7344164,7351606,7354346,7355207,7356027,7360254,7360605,7361052,7361600,7362278,7362617,	7342346,7342812,7343120,7343519,7343954,7344296,7351709,7354437,7355300,7356147,7360398,7360676,7361265,7361766,7362436,7364079,	0	PEX5	cmpl	cmpl	-1,-1,0,0,0,1,1,2,0,0,0,0,2,2,0,2,
641	NM_001351126	chr12	+	7341758	7364079	7342973	7362819	15	7341758,7342957,7343483,7343821,7344164,7351606,7354346,7355207,7356027,7360254,7360605,7361052,7361600,7362278,7362617,	7342127,7343120,7343519,7343954,7344296,7351709,7354437,7355300,7356147,7360398,7360676,7361265,7361766,7362436,7364079,	0	PEX5	cmpl	cmpl	-1,0,0,0,1,1,2,0,0,0,0,2,2,0,2,
641	NM_001351124	chr12	+	7341280	7364079	7342973	7362819	15	7341280,7342957,7343483,7343821,7344164,7351606,7354346,7355207,7356027,7360254,7360605,7361052,7361600,7362278,7362617,	7341406,7343120,7343519,7343954,7344296,7351709,7354437,7355300,7356147,7360398,7360676,7361265,7361766,7362436,7364079,	0	PEX5	cmpl	cmpl	-1,0,0,0,1,1,2,0,0,0,0,2,2,0,2,
792	NM_001080406	chr12	-	27233989	27235455	27234106	27235416	2	27233989,27234900,	27234400,27235455,	0	C12orf71	cmpl	cmpl	0,0,
122	NM_001173453	chr12	-	51487538	51566918	51489023	51566205	14	51487538,51489771,51492558,51493437,51495717,51497452,51497937,51500307,51501018,51504659,51510097,51511453,51512403,51566083,	51489058,51489823,51492701,51493562,51495808,51497546,51497986,51500396,51501129,51504766,51510203,51511530,51512555,51566918,	0	TFCP2	cmpl	cmpl	1,0,1,2,1,0,2,0,0,1,0,1,2,0,
12	NM_001714	chr12	+	32259780	32536567	32260265	32530561	10	32259780,32369180,32446927,32458630,32480394,32487449,32490432,32491719,32520603,32530473,	32260478,32369393,32447080,32459056,32481489,32487601,32490750,32491913,32520679,32536567,	0	BICD1	cmpl	cmpl	0,0,0,0,0,0,2,2,1,2,
191	NM_001271866	chr12	+	124118375	124147151	124118406	124144782	11	124118375,124123810,124130001,124132509,124135540,124137078,124137253,124144062,124144341,124144592,124144712,	124118419,124123890,124130108,124132673,124135603,124137108,124137282,124144131,124144477,124144629,124147151,	0	GTF2H3	cmpl	cmpl	0,1,0,2,1,1,1,0,0,1,2,
777	NM_001366541	chr12	+	25205161	25261269	25222341	25260994	22	25205161,25214525,25215753,25216656,25219298,25222283,25232177,25232331,25232589,25236356,25241033,25242547,25242696,25242990,25249843,25254111,25255131,25256770,25256942,25257294,25259876,25260750,	25205890,25214587,25215834,25216750,25219446,25222365,25232224,25232396,25232697,25236427,25241091,25242611,25242724,25243131,25249978,25254259,25255175,25256833,25256992,25257396,25259984,25261269,	0	LRMP	cmpl	cmpl	-1,-1,-1,-1,-1,0,0,2,1,1,0,1,2,0,0,0,1,0,0,2,2,2,
100	NM_001352081	chr12	+	28343388	28703099	28410148	28702106	14	28343388,28378727,28410134,28412296,28458581,28459674,28460577,28515370,28544236,28603093,28603282,28605410,28636984,28701995,	28343574,28378794,28410178,28412375,28458739,28459878,28460682,28515448,28544344,28603186,28603351,28605587,28637098,28703099,	0	CCDC91	cmpl	cmpl	-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,
167	NM_001352218	chr12	-	99137751	99288552	99139516	99192771	10	99137751,99145132,99166819,99174894,99175903,99192711,99194774,99201621,99225806,99288407,	99139627,99145300,99166957,99174981,99175915,99192783,99194903,99201693,99225914,99288552,	0	ANKS1B	cmpl	cmpl	0,0,0,0,0,0,-1,-1,-1,-1,
167	NM_001352217	chr12	-	99137751	99288552	99139516	99192771	9	99137751,99145132,99166819,99174894,99175903,99192711,99194774,99225806,99288407,	99139624,99145300,99166957,99174981,99175915,99192783,99194903,99225914,99288552,	0	ANKS1B	cmpl	cmpl	0,0,0,0,0,0,-1,-1,-1,
1518	NM_001261400	chr12	+	122326695	122356203	122326762	122354217	4	122326695,122340911,122353761,122354189,	122326900,122341013,122353850,122356203,	0	PSMD9	cmpl	cmpl	0,0,0,2,
989	NM_001146226	chr12	-	52979372	52995247	52979765	52995236	8	52979372,52980729,52981414,52985247,52986179,52986675,52992681,52994810,	52979956,52980764,52981635,52985412,52986275,52986736,52992896,52995247,	0	KRT72	cmpl	cmpl	1,2,0,0,0,2,0,0,
638	NM_001007026	chr12	+	7033621	7051484	7043164	7050943	10	7033621,7043002,7043338,7043627,7044709,7047007,7047643,7050042,7050536,7050909,	7033700,7043191,7043476,7043741,7046724,7047230,7048340,7050186,7050717,7051484,	0	ATN1	cmpl	cmpl	-1,0,0,0,0,2,0,1,1,2,
1605	NM_152943	chr12	+	133758080	133791418	133758583	133778748	7	133758080,133758531,133764457,133768074,133768493,133770013,133778729,	133758272,133758616,133764658,133768201,133768589,133770119,133791418,	0	ZNF268	cmpl	cmpl	-1,0,0,0,1,1,2,
835	NM_001278466	chr12	+	32832133	32898584	32854451	32896344	17	32832133,32854348,32858758,32860300,32873597,32875360,32883947,32884289,32884787,32886648,32890038,32890798,32891197,32892997,32893342,32895522,32896287,	32832399,32854496,32858797,32860347,32873729,32875567,32884068,32884445,32884877,32886741,32890095,32890876,32891230,32893174,32893452,32895682,32898584,	0	DNM1L	cmpl	cmpl	-1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,2,0,
835	NM_001278465	chr12	+	32832133	32898584	32832297	32896344	20	32832133,32854348,32858758,32860300,32861086,32863862,32866142,32871576,32873597,32875360,32883947,32884289,32884787,32886648,32890038,32890798,32892997,32893342,32895522,32896287,	32832399,32854496,32858797,32860347,32861158,32863949,32866305,32871697,32873729,32875567,32884068,32884445,32884877,32886741,32890095,32890876,32893174,32893452,32895682,32898584,	0	DNM1L	cmpl	cmpl	0,0,1,1,0,0,0,1,2,2,2,0,0,0,0,0,0,0,2,0,
922	NM_001242397	chr12	-	44187525	44200120	44189387	44200048	10	44187525,44190778,44191104,44191510,44192367,44193200,44194237,44196088,44198297,44200023,	44189558,44190900,44191255,44191636,44192388,44193305,44194333,44196267,44198375,44200120,	0	TWF1	cmpl	cmpl	0,1,0,0,0,0,0,1,1,0,
1416	NM_001301141	chr12	+	108955238	108963160	108956398	108961748	6	108955238,108958054,108959096,108960965,108961695,108962606,	108956512,108958168,108959207,108961044,108961792,108963160,	0	ISCU	cmpl	cmpl	0,0,0,0,1,-1,
1416	NM_001301140	chr12	+	108955238	108963160	108956398	108961480	6	108955238,108958054,108959096,108960965,108961433,108962606,	108956512,108958168,108959207,108961044,108961519,108963160,	0	ISCU	cmpl	cmpl	0,0,0,0,1,-1,
786	NM_001135823	chr12	+	26348268	26387708	26377255	26384009	3	26348268,26377225,26383643,	26348464,26377312,26387708,	0	SSPN	cmpl	cmpl	-1,0,0,
1605	NM_001165887	chr12	+	133758080	133791418	133758583	133778748	6	133758080,133758531,133768074,133768493,133770013,133778729,	133758272,133758616,133768201,133768589,133770119,133791418,	0	ZNF268	cmpl	cmpl	-1,0,0,1,1,2,
1605	NM_001165886	chr12	+	133758080	133791418	133758583	133778903	4	133758080,133758531,133768493,133778729,	133758272,133758616,133768589,133791418,	0	ZNF268	cmpl	cmpl	-1,0,0,0,
1026	NM_001195056	chr12	-	57910370	57914300	57910591	57911258	3	57910370,57911051,57914200,	57910963,57911536,57914300,	0	DDIT3	cmpl	cmpl	0,0,-1,
1026	NM_001195055	chr12	-	57910370	57914300	57910591	57911258	4	57910370,57911051,57911488,57914200,	57910963,57911302,57911536,57914300,	0	DDIT3	cmpl	cmpl	0,0,-1,-1,
1026	NM_001195054	chr12	-	57910370	57914300	57910591	57911258	4	57910370,57911051,57911488,57914200,	57910963,57911325,57911536,57914300,	0	DDIT3	cmpl	cmpl	0,0,-1,-1,
1477	NM_001085481	chr12	+	116997185	117014398	117013747	117014125	2	116997185,117013646,	116997238,117014398,	0	MAP1LC3B2	cmpl	cmpl	-1,0,
1514	NM_194271	chr12	+	121837920	121862155	121840601	121861379	7	121837920,121840544,121853961,121855306,121858044,121858379,121861188,	121838021,121840610,121854180,121855714,121858137,121858581,121862155,	0	RNF34	cmpl	cmpl	-1,0,0,0,0,0,1,
1529	NR_073008	chr12	-	123745516	123755649	123755649	123755649	4	123745516,123749742,123751731,123755433,	123746350,123749869,123751829,123755649,	0	CDK2AP1	unk	unk	-1,-1,-1,-1,
9	NR_123713	chr12	-	1020901	1058888	1058888	1058888	14	1020901,1023059,1023596,1025509,1025804,1034615,1035961,1036310,1038929,1039216,1040385,1042140,1045972,1058767,	1022618,1023287,1023698,1025649,1025986,1034691,1036112,1036429,1039052,1039310,1040487,1042242,1046048,1058888,	0	RAD52	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1463	NM_016569	chr12	-	115108059	115121980	115109645	115121005	8	115108059,115111969,115114117,115115384,115117309,115117717,115118683,115120616,	115110107,115112640,115114275,115115461,115117456,115117777,115118951,115121980,	0	TBX3	cmpl	cmpl	0,1,2,0,0,0,2,0,
994	NM_032889	chr12	+	53645878	53648190	53646619	53647972	2	53645878,53646601,	53646052,53648190,	0	MFSD5	cmpl	cmpl	-1,0,
590	NM_001294346	chr12	-	673461	752802	674400	675269	4	673461,674382,675115,752676,	673847,674567,675344,752802,	0	NINJ2	cmpl	cmpl	-1,1,0,-1,
663	NM_002543	chr12	-	10310899	10324731	10312478	10324676	6	10310899,10312945,10313384,10319310,10321672,10324600,	10312620,10313061,10313524,10319556,10321774,10324731,	0	OLR1	cmpl	cmpl	2,0,1,1,1,0,
1352	NM_001364818	chr12	-	100633986	100660857	100636309	100660854	10	100633986,100636263,100642677,100645953,100646171,100647266,100649826,100656041,100657274,100660697,	100635623,100636347,100642756,100646079,100646314,100647493,100650004,100656187,100657671,100660857,	0	DEPDC4	cmpl	cmpl	-1,1,0,0,1,2,1,2,1,0,
1000	NR_030753	chr12	+	54427733	54427829	54427829	54427829	1	54427733,	54427829,	0	MIR615	unk	unk	-1,
670	NM_176885	chr12	-	11182985	11184006	11183004	11183934	1	11182985,	11184006,	0	TAS2R31	cmpl	cmpl	0,
124	NM_001128913	chr12	+	53845885	53874946	53848584	53873226	14	53845885,53848509,53849130,53849244,53849668,53853055,53854798,53856264,53859715,53861004,53861588,53862560,53865421,53873189,	53846160,53848653,53849154,53849277,53849785,53853187,53854927,53856351,53859757,53861077,53861627,53862616,53865591,53874946,	0	PCBP2	cmpl	cmpl	-1,0,0,0,0,0,0,0,0,0,1,1,0,2,
1028	NM_005371	chr12	-	58162253	58165888	58162778	58165866	6	58162253,58163085,58163347,58163554,58164876,58165756,	58162934,58163187,58163461,58163739,58165040,58165888,	0	METTL1	cmpl	cmpl	0,0,0,1,2,0,
1516	NM_032790	chr12	+	122064454	122079946	122064647	122079549	2	122064454,122078946,	122064956,122079946,	0	ORAI1	cmpl	cmpl	0,0,
113	NM_201515	chr12	+	42719946	42835765	42726503	42835311	11	42719946,42726461,42729684,42745686,42748962,42768664,42778741,42781257,42787371,42792655,42835116,	42720031,42726504,42729776,42745851,42749024,42768876,42778798,42781337,42787491,42792796,42835765,	0	PPHLN1	cmpl	cmpl	-1,0,1,0,0,2,1,1,0,0,0,
113	NM_201440	chr12	+	42719946	42835765	42726503	42835311	10	42719946,42726461,42729684,42748962,42768664,42778741,42781257,42787371,42792655,42835116,	42720031,42726504,42729776,42749024,42768876,42778798,42781337,42787491,42792796,42835765,	0	PPHLN1	cmpl	cmpl	-1,0,1,0,2,1,1,0,0,0,
121	NM_173602	chr12	+	50898767	51142440	50898923	51138622	38	50898767,51019758,51034506,51053976,51064968,51068256,51069111,51072461,51074454,51076920,51079615,51080355,51084831,51086731,51089049,51089630,51090843,51092110,51092848,51097922,51100320,51102230,51108177,51112491,51112737,51115055,51116984,51118557,51121485,51122330,51125151,51126148,51127917,51128855,51130818,51133191,51135198,51138369,	50899023,51019830,51034635,51054102,51065181,51068412,51069231,51072659,51074546,51077031,51079739,51080465,51084934,51086796,51089143,51089750,51090958,51092250,51092985,51098003,51100448,51102345,51108379,51112601,51112818,51115179,51117106,51118669,51121595,51122461,51125320,51126319,51127979,51128913,51130893,51133369,51135322,51142440,	0	DIP2B	cmpl	cmpl	0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,2,1,0,0,2,0,1,0,0,1,0,1,0,2,0,0,2,0,0,1,2,
124	NM_001130060	chr12	-	53905837	54020166	53910920	53994784	12	53905837,53917059,53918347,53925527,53926293,53926943,53928285,53931261,53937113,53946324,53994736,54020062,	53911138,53917168,53918545,53925680,53926407,53927043,53928443,53931336,53937232,53946421,53994805,54020166,	0	ATF7	cmpl	cmpl	1,0,0,0,0,2,0,0,1,0,0,-1,
124	NM_001366555	chr12	-	53905837	54020166	53910920	53994784	12	53905837,53917059,53918347,53925527,53926293,53926943,53928285,53931198,53937080,53946324,53994736,54020062,	53911138,53917168,53918545,53925680,53926407,53927043,53928443,53931336,53937232,53946421,53994805,54020166,	0	ATF7	cmpl	cmpl	1,0,0,0,0,2,0,0,1,0,0,-1,
158	NM_001366531	chr12	-	89981825	90103143	89985046	90049663	18	89981825,89992366,89992893,89995102,89996819,89997488,89997931,90003713,90004197,90004969,90010578,90013775,90015325,90017959,90020230,90035934,90049455,90102995,	89985072,89992520,89993076,89995210,89997031,89997702,89998123,90003820,90004285,90005149,90010816,90014017,90015568,90018174,90020392,90036132,90049884,90103143,	0	ATP2B1	cmpl	cmpl	1,0,0,0,1,0,0,1,0,0,2,0,0,1,1,1,0,-1,
698	NM_175054	chr12	-	14923653	14924065	14923706	14924018	1	14923653,	14924065,	0	H4-16	cmpl	cmpl	0,
1320	NM_001258333	chr12	-	96366439	96390143	96368009	96386548	20	96366439,96370206,96370375,96371721,96374333,96374575,96377688,96379685,96379842,96380844,96381970,96384170,96386457,96387228,96387703,96387867,96388575,96388710,96389441,96389855,	96368150,96370276,96370484,96371856,96374499,96374641,96377769,96379744,96379938,96380992,96382018,96384310,96386583,96387266,96387776,96387942,96388603,96388771,96389769,96390143,	0	HAL	cmpl	cmpl	0,2,1,1,0,0,0,1,1,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,
1521	NM_001278303	chr12	-	122692208	122711115	122692927	122702908	5	122692208,122701034,122701305,122702812,122710511,	122693124,122701131,122701416,122702944,122711115,	0	DIABLO	cmpl	cmpl	1,0,0,0,-1,
1521	NM_001278302	chr12	-	122692208	122711115	122692927	122709215	5	122692208,122701034,122701305,122709191,122710511,	122693124,122701131,122701416,122709295,122711115,	0	DIABLO	cmpl	cmpl	1,0,0,0,-1,
1438	NM_005475	chr12	+	111843726	111889427	111855949	111886106	8	111843726,111855922,111884556,111884745,111884928,111885133,111885459,111885786,	111844081,111856681,111884658,111884837,111885023,111885348,111885631,111889427,	0	SH2B3	cmpl	cmpl	-1,0,0,0,2,1,0,1,
150	NM_024560	chr12	+	81471857	81654989	81471899	81648701	16	81471857,81503338,81528594,81532909,81536885,81545622,81545779,81568566,81593119,81610679,81613791,81624835,81627127,81647085,81647273,81648635,	81472210,81503483,81528783,81533044,81537026,81545703,81545875,81568718,81593223,81610775,81613855,81624917,81627250,81647185,81647449,81654989,	0	ACSS3	cmpl	cmpl	0,2,0,0,0,0,0,0,2,1,1,2,0,0,1,0,
1488	NM_001346815	chr12	+	118454465	118470042	118457561	118469083	12	118454465,118455494,118456876,118457436,118458710,118460090,118462655,118463551,118464693,118465766,118467575,118468986,	118454697,118455620,118456941,118457573,118458790,118460164,118462815,118463633,118464823,118465835,118467630,118470042,	0	RFC5	cmpl	cmpl	-1,-1,-1,0,0,2,1,2,0,1,1,2,
97	NM_001352064	chr12	-	25261222	25348094	25261481	25348012	13	25261222,25263060,25264705,25267589,25276144,25297298,25299934,25302561,25307252,25308244,25311405,25314046,25348009,	25261757,25263174,25264873,25267804,25276220,25297611,25300038,25302708,25307390,25308346,25311497,25314131,25348094,	0	CASC1	cmpl	cmpl	0,0,0,1,0,2,0,0,0,0,1,0,0,
97	NM_001352065	chr12	-	25261222	25348094	25261481	25307336	14	25261222,25263060,25264705,25267589,25272078,25274686,25276144,25297298,25299934,25302561,25307252,25308244,25314046,25348009,	25261757,25263174,25264873,25267804,25272235,25274847,25276220,25297611,25300038,25302708,25307390,25308346,25314131,25348094,	0	CASC1	cmpl	cmpl	0,0,0,1,0,1,0,2,0,0,0,-1,-1,-1,
182	NM_181486	chr12	-	114791734	114843949	114793336	114841703	9	114791734,114803969,114823280,114832545,114836377,114837317,114839630,114841556,114843432,	114793911,114804196,114823372,114832698,114836525,114837437,114839725,114841741,114843949,	0	TBX5	cmpl	cmpl	1,2,0,0,2,2,0,0,-1,
180	NM_006817	chr12	+	112451229	112461253	112451269	112460456	3	112451229,112457559,112459953,	112451413,112457698,112461253,	0	ERP29	cmpl	cmpl	0,0,1,
119	NM_001351125	chr12	+	49121217	49159571	49129912	49159438	5	49121217,49129870,49152991,49158633,49159389,	49121342,49129955,49153114,49158778,49159571,	0	TEX49	cmpl	cmpl	-1,0,1,1,2,
651	NM_080387	chr12	+	8666098	8674960	8666328	8673867	6	8666098,8667831,8670759,8671604,8672821,8673719,	8666356,8667924,8670870,8671756,8672937,8674960,	0	CLEC4D	cmpl	cmpl	0,1,1,1,0,2,
975	NM_005171	chr12	+	51157883	51214945	51173928	51213562	7	51157883,51173922,51189691,51203238,51207792,51208062,51213417,	51158090,51174021,51189792,51203372,51207975,51208222,51214945,	0	ATF1	cmpl	cmpl	-1,0,0,2,1,1,2,
1316	NM_001347937	chr12	-	95910335	95942578	95911929	95928032	6	95910335,95914772,95918455,95922582,95926604,95942301,	95912129,95914978,95918564,95922778,95928102,95942578,	0	USP44	cmpl	cmpl	1,2,1,0,0,-1,
2	NM_001366854	chr12	+	125670931	126146915	125671345	126139256	9	125670931,125833997,125900076,126003984,126068396,126128621,126135228,126136986,126138110,	125671412,125834889,125900223,126004171,126068540,126128827,126135499,126137178,126146915,	0	TMEM132B	cmpl	cmpl	0,1,2,2,0,0,2,0,0,
15	NM_001174130	chr12	-	51379774	51402998	51382107	51402921	15	51379774,51384577,51385381,51385972,51386592,51388326,51389411,51390599,51392956,51393127,51394095,51398570,51399093,51402258,51402899,	51382218,51384731,51385455,51386122,51386712,51388413,51389570,51390755,51393024,51393198,51394202,51398690,51399219,51402407,51402998,	0	SLC11A2	cmpl	cmpl	0,2,0,0,0,0,0,0,1,2,0,0,0,1,0,
10	NM_024829	chr12	-	14656594	14720817	14656705	14720630	11	14656594,14659095,14659866,14664193,14664444,14688592,14689503,14693697,14695141,14706126,14720515,	14656888,14659202,14660052,14664334,14664645,14688737,14689644,14693836,14695225,14706346,14720817,	0	PLBD1	cmpl	cmpl	0,1,1,1,1,0,0,2,2,1,0,
699	NM_021071	chr12	-	14978502	14996460	14982304	14996047	3	14978502,14993378,14995903,	14982396,14994087,14996460,	0	ART4	cmpl	cmpl	1,0,0,
1016	NM_001242826	chr12	-	56596287	56615485	56600230	56607831	7	56596287,56601429,56601946,56604080,56607741,56610212,56615374,	56600582,56601533,56602082,56604352,56607854,56610397,56615485,	0	RNF41	cmpl	cmpl	2,0,2,0,0,-1,-1,
150	NM_004664	chr12	-	81186299	81331694	81205243	81331501	6	81186299,81205243,81239508,81242029,81283029,81331419,	81191505,81205462,81239718,81242101,81283148,81331694,	0	LIN7A	cmpl	cmpl	-1,0,0,0,1,0,
113	NM_001144882	chr12	-	42850558	42877812	42853610	42866318	8	42850558,42858196,42859995,42862427,42863251,42864047,42866186,42877559,	42854467,42859060,42860182,42862631,42863389,42864161,42866366,42877812,	0	PRICKLE1	cmpl	cmpl	1,1,0,0,0,0,0,-1,
785	NM_030762	chr12	-	26272962	26277970	26274998	26277712	5	26272962,26276562,26277004,26277451,26277650,	26276101,26276674,26277112,26277515,26277970,	0	BHLHE41	cmpl	cmpl	1,0,0,2,0,
1451	NM_001111322	chr12	-	113594977	113623283	113596681	113623256	20	113594977,113599074,113599697,113600736,113600936,113601871,113603448,113603606,113607574,113610157,113612444,113612679,113612840,113614644,113614856,113616781,113616947,113617739,113618733,113623082,	113596917,113599187,113599802,113600850,113601079,113602090,113603522,113603837,113607709,113610368,113612576,113612741,113612962,113614740,113614898,113616831,113617136,113617810,113618863,113623283,	0	DDX54	cmpl	cmpl	1,2,2,2,0,0,1,1,1,0,0,1,2,2,2,0,0,1,0,0,
1430	NM_001137664	chr12	-	110813271	110841535	110813866	110841534	10	110813271,110815197,110819556,110820647,110824131,110825543,110826316,110832905,110834070,110841331,	110814021,110815422,110819753,110820765,110824274,110825697,110826428,110833025,110834257,110841535,	0	ANAPC7	cmpl	cmpl	1,1,2,1,2,1,0,0,2,0,
987	NM_002282	chr12	-	52708084	52715182	52708414	52715119	9	52708084,52709095,52709676,52710251,52710642,52711464,52711693,52712939,52714735,	52708602,52709127,52709897,52710377,52710807,52711560,52711754,52713148,52715182,	0	KRT83	cmpl	cmpl	1,2,0,0,0,0,2,0,0,
1016	NM_001330288	chr12	-	56556142	56583267	56557472	56583245	29	56556142,56558086,56559101,56561843,56563312,56563559,56563927,56565054,56565462,56566211,56566368,56566720,56567479,56568434,56571805,56572187,56572593,56572780,56574760,56575265,56575487,56575787,56577644,56577958,56578627,56578813,56579938,56580970,56583134,	56557549,56558515,56559483,56561978,56563479,56563695,56563992,56565216,56565721,56566274,56566488,56566813,56567633,56568548,56571877,56572318,56572631,56572840,56574885,56575381,56575619,56575863,56577714,56578028,56578720,56578895,56580024,56581090,56583267,	0	SMARCC2	cmpl	cmpl	1,1,0,0,1,0,1,1,0,0,0,0,2,2,2,0,1,1,2,0,0,2,1,0,0,2,0,0,0,
80	NM_001286236	chr12	-	7965109	8025511	7966911	7985331	10	7965109,7970426,7972077,7973816,7980090,7981299,7982361,7985317,8022458,8025402,	7967130,7970630,7972179,7973921,7980278,7981462,7982602,7985410,8022533,8025511,	0	SLC2A14	cmpl	cmpl	0,0,0,0,1,0,2,0,-1,-1,
80	NM_001286235	chr12	-	7965109	8025511	7966911	8022476	13	7965109,7970426,7972077,7973816,7980090,7981299,7982361,7984199,7985317,8022458,8023436,8024468,8025402,	7967130,7970630,7972179,7973921,7980278,7981462,7982602,7984360,7985410,8022533,8023658,8024544,8025511,	0	SLC2A14	cmpl	cmpl	0,0,0,0,1,0,2,0,0,0,-1,-1,-1,
977	NM_001351316	chr12	+	51442109	51454207	51442139	51453218	8	51442109,51442795,51445874,51447560,51449617,51449926,51450132,51453143,	51442261,51442968,51445990,51447643,51449804,51450028,51450285,51454207,	0	LETMD1	cmpl	cmpl	0,2,1,0,2,0,0,0,
977	NM_001351317	chr12	+	51442109	51454207	51442139	51451908	9	51442109,51442816,51445874,51447560,51449617,51449926,51450132,51451857,51453143,	51442261,51442968,51445990,51447643,51449804,51450028,51450285,51451911,51454207,	0	LETMD1	cmpl	cmpl	0,2,1,0,2,0,0,0,-1,
187	NM_001206999	chr12	-	120123595	120315124	120126036	120313972	48	120123595,120127955,120135463,120135780,120138549,120139428,120139654,120142167,120145983,120148055,120148344,120149982,120150395,120151007,120151272,120152001,120156049,120156503,120158282,120159113,120166306,120168299,120171968,120172964,120180215,120189854,120195174,120196394,120198742,120204890,120208588,120210573,120213589,120214161,120214475,120220321,120221711,120222763,120241009,120260623,120262968,120270574,120271889,120287977,120295326,120306863,120313876,120315052,	120126060,120128259,120135643,120135859,120138630,120139557,120139763,120142260,120146123,120148191,120148425,120150152,120150500,120151099,120151453,120152139,120156214,120156666,120158390,120159254,120166411,120168435,120172162,120173162,120180269,120190052,120195349,120196504,120198859,120204986,120208714,120210714,120213643,120214212,120214646,120220441,120221855,120222869,120241193,120260777,120263172,120270668,120272032,120288079,120295502,120307005,120313985,120315124,	0	CIT	cmpl	cmpl	0,2,2,1,1,1,0,0,1,0,0,1,1,2,1,1,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,1,0,0,-1,
18	NM_001368062	chr12	+	80493316	80774660	80603238	80771828	63	80493316,80524772,80525580,80526252,80527279,80583123,80603192,80604626,80605728,80611377,80613593,80615870,80623036,80626671,80632630,80633112,80645472,80645855,80647245,80648303,80648819,80650116,80651604,80655748,80658780,80660230,80661032,80663881,80665427,80671947,80672807,80696413,80699355,80704390,80707255,80708084,80712325,80714201,80717502,80722444,80722830,80726784,80729742,80730192,80730576,80730691,80732854,80735727,80746074,80747104,80749515,80750195,80750586,80752027,80752450,80752639,80760353,80761340,80761984,80764349,80765798,80770902,80771627,	80493385,80524915,80525898,80526569,80527402,80583234,80603290,80604666,80605777,80611444,80613692,80616025,80623158,80626877,80632758,80633219,80645579,80645981,80647354,80648350,80648965,80650240,80651782,80655873,80658990,80660396,80661107,80663934,80665590,80672055,80672946,80696563,80699475,80704507,80707412,80708111,80712493,80714480,80717620,80722524,80722899,80726858,80729920,80730335,80730600,80730784,80733044,80735942,80746216,80747290,80749728,80750300,80750694,80752129,80752555,80752680,80760417,80761519,80762089,80764469,80765844,80770982,80774660,	0	OTOGL	cmpl	cmpl	-1,-1,-1,-1,-1,-1,0,1,2,0,1,1,0,2,1,0,2,1,1,2,1,0,1,2,1,1,2,2,1,2,2,0,0,0,0,1,1,1,1,2,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,
164	NM_001352117	chr12	+	95611582	95696575	95660142	95692892	12	95611582,95645715,95650925,95656681,95660132,95663814,95668517,95676088,95681439,95688047,95689826,95692869,	95612121,95645847,95651015,95656857,95660408,95663964,95668665,95676420,95681633,95688148,95690034,95696575,	0	VEZT	cmpl	cmpl	-1,-1,-1,-1,0,2,2,0,2,1,0,1,
